Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3390	-3742.278	-3725.002	-17.27594	0.217599	0.2279374	0.2971347	0.04037985	0.0130386	0.607831	0.00592646	0.00249923	0.365045	0.00565951	0.1539463	0.00123783	0.0512865	0.452595	3.49488	0.296305	0.322588	0.130302	0.250805	0.1943261	0.7922057
3400	-3740.539	-3721.094	-19.44528	0.2257801	0.1951539	0.3206601	0.3846982	0.0129739	0.604814	0.00875112	0.00459717	0.363232	0.00563141	0.1014274	0.000447496	0.0310274	0.370892	3.59763	0.280162	0.330593	0.129395	0.259849	0.4861255	0.2086444
3410	-3739.07	-3723.514	-15.55608	0.2603074	0.209109	0.261801	0.001972523	0.0118851	0.606947	0.00584411	0.00461339	0.364514	0.00619651	0.09146374	0.000717573	0.0391902	0.407011	3.55308	0.312603	0.302941	0.122801	0.261655	0.09343626	0.9788891
3420	-3742.343	-3724.834	-17.50847	0.2611628	0.1834366	0.3096701	-0.008754304	0.00522246	0.58985	0.0113133	0.00265836	0.385301	0.00565481	0.1858796	0.000284727	0.0247997	0.339069	3.63585	0.274485	0.308272	0.133457	0.283786	0.1771253	1.049424
3430	-3746.447	-3729.348	-17.09909	0.254783	0.2240184	0.2678899	-0.1465613	0.0108809	0.587001	0.00805428	0.00552778	0.38344	0.00509569	0.2522891	0.00111343	0.0486786	0.443404	3.5068	0.273987	0.280988	0.130942	0.314082	0.1057277	2.386214
3440	-3739.205	-3724.146	-15.05871	0.2596421	0.1596137	0.3088707	-0.005924956	0.0122859	0.587273	0.00710928	0.00553034	0.383618	0.00418395	0.0377098	9.24804e-05	0.0141871	0.270595	3.71513	0.289818	0.316826	0.124706	0.268651	0.03178484	1.186408
3450	-3739.786	-3723.377	-16.40892	0.21134	0.2379287	0.3325449	-0.0774851	0.0127132	0.566711	0.0119117	0.00816523	0.396962	0.00353723	0.1434931	0.0015961	0.0581215	0.475328	3.46495	0.274497	0.31541	0.119255	0.290838	0.06600804	2.173874
3460	-3744.62	-3726.158	-18.46149	0.2098018	0.2214716	0.3319825	0.05810782	0.0107119	0.551237	0.00966221	0.0144476	0.408848	0.00509368	0.2042409	0.00103728	0.0470077	0.437348	3.51461	0.319418	0.275052	0.128861	0.27667	0.2623487	0.7785092
3470	-3735.858	-3720.215	-15.64307	0.2157032	0.1648874	0.3030954	-0.02799806	0.0110705	0.531936	0.0093239	0.0139417	0.427656	0.00607217	0.08935414	0.000121999	0.0162818	0.286138	3.69746	0.292077	0.306261	0.135419	0.266243	0.06135608	1.456321
3480	-3745.982	-3729.747	-16.23483	0.2161044	0.1678312	0.3408599	0.05487193	0.0123177	0.618804	0.00462605	0.0156467	0.337448	0.0111577	0.06477037	0.000141324	0.0175161	0.294727	3.68762	0.313892	0.293136	0.132559	0.260413	0.1196423	0.5413668
3490	-3737.415	-3720.852	-16.56285	0.2002974	0.1930448	0.393132	-0.1055325	0.00728099	0.513849	0.00693756	0.00581153	0.456856	0.00926525	0.1314236	0.000414199	0.0298619	0.365263	3.60446	0.287275	0.304746	0.145929	0.26205	0.02589109	5.076016
3500	-3745.637	-3729.944	-15.69308	0.1991497	0.2001425	0.284453	-0.01566311	0.00670983	0.511527	0.0132592	0.00234278	0.454792	0.0113688	0.09778148	0.000533816	0.0338577	0.38403	3.58158	0.299683	0.280944	0.149168	0.270204	0.08211837	1.190738
3510	-3739.333	-3723.09	-16.24283	0.2269509	0.1966047	0.3153743	-0.1738426	0.00940497	0.563409	0.0116609	0.0135407	0.399969	0.00201534	0.1919388	0.000471485	0.0318399	0.374738	3.59295	0.308865	0.299934	0.113408	0.277793	0.01809625	10.60655
3520	-3736.647	-3721.14	-15.50747	0.2033854	0.1776189	0.3692302	0.03707184	0.00279406	0.511621	0.0173596	0.0122961	0.454099	0.00183009	0.008632382	0.000222476	0.0219429	0.322787	3.65505	0.298557	0.306514	0.136369	0.258559	0.04570422	0.1888749
3530	-3736.091	-3719.724	-16.36696	0.2042908	0.2015321	0.313005	0.04681231	0.00416192	0.510211	0.0158301	0.0123582	0.456392	0.00104589	0.09278918	0.000559826	0.034664	0.387645	3.57713	0.295614	0.294516	0.13257	0.2773	0.1396015	0.6646719
3540	-3739.016	-3722.207	-16.80868	0.2183759	0.176678	0.3330075	0.06798955	0.00517725	0.510194	0.0158296	0.0106574	0.456376	0.00176576	0.09400903	0.000213447	0.0214963	0.320125	3.65817	0.311253	0.294073	0.115049	0.279625	0.1619986	0.5803077
3550	-3737.782	-3719.506	-18.27562	0.2048399	0.2056569	0.3532219	-0.1935698	0.0127023	0.467936	0.0065397	0.00227399	0.505884	0.00466351	0.2996003	0.000642294	0.0371014	0.39826	3.564	0.305211	0.286823	0.13144	0.276527	0.1060305	2.825605
3560	-3734.126	-3718.612	-15.5139	0.2069299	0.1864008	0.3568476	0.003489393	0.0150053	0.552776	0.00823189	0.00383768	0.418609	0.00154001	0.03316771	0.000320954	0.0263169	0.347245	3.62612	0.289071	0.314026	0.137865	0.259038	0.0366571	0.9048099
3570	-3734.396	-3718.44	-15.95585	0.2127229	0.1785785	0.294784	-0.04421239	0.0135609	0.499569	0.0116796	0.0039596	0.469839	0.00139177	0.1216728	0.000231974	0.0224028	0.325494	3.65187	0.30136	0.295004	0.137081	0.266555	0.07746044	1.570774
3580	-3736.642	-3720.557	-16.08543	0.2100693	0.181091	0.3444824	0.03062679	0.014855	0.450325	0.0081193	0.0055534	0.514675	0.0064719	0.06343692	0.000258262	0.0236283	0.332542	3.64357	0.291517	0.310608	0.143005	0.254869	0.09406372	0.6744038
3590	-3743.866	-3728.045	-15.82118	0.2022631	0.1586474	0.3442746	-0.1135489	0.0161294	0.488957	0.00818442	0.00782151	0.476273	0.002634	0.1198274	8.77278e-05	0.0138197	0.267727	3.71837	0.292076	0.323054	0.136697	0.248173	0.006278508	19.08534
3600	-3741.255	-3724.248	-17.00683	0.186891	0.1944788	0.4497262	-0.0812239	0.00794092	0.494299	0.00827383	0.00420626	0.481476	0.0038037	0.1111719	0.000436636	0.0306522	0.369095	3.59982	0.282385	0.303	0.142011	0.272604	0.02994804	3.712161
3610	-3741.406	-3724.714	-16.69216	0.2129357	0.199416	0.3432794	-0.01261179	0.00316869	0.487203	0.0130872	0.0114971	0.474564	0.01048	0.1230502	0.000520566	0.0334393	0.382132	3.58391	0.318065	0.298325	0.133393	0.250216	0.1104384	1.114197
3620	-3740.888	-3723.687	-17.20018	0.2002923	0.1743253	0.3239928	0.1607502	0.00303442	0.606727	0.0153223	0.00622945	0.359633	0.0090536	0.07892985	0.000192064	0.0203989	0.313435	3.66597	0.286347	0.319815	0.128956	0.264882	0.2396801	0.3293134
3630	-3737.27	-3720.488	-16.78178	0.2109652	0.1839862	0.3020584	-0.24612	0.00610902	0.545723	0.0146349	0.00782819	0.422404	0.0033005	0.2701764	0.000291206	0.0250779	0.340591	3.63404	0.301006	0.311542	0.121792	0.26566	0.02405633	11.23099
3640	-3737.981	-3723.356	-14.62531	0.2301182	0.1888149	0.2738573	0.03159686	0.00460108	0.546452	0.0146545	0.00886659	0.422968	0.0024577	0.01507288	0.000352853	0.0275823	0.353841	3.61822	0.309247	0.313815	0.128698	0.24824	0.04666974	0.322969
3650	-3744.008	-3726.535	-17.47254	0.2428802	0.1943847	0.3392732	-0.1830161	0.0046004	0.546371	0.0146523	0.00968177	0.422905	0.0017892	0.2523265	0.000435137	0.0306001	0.368844	3.60012	0.270351	0.327753	0.124591	0.277305	0.0693104	3.640529
3660	-3738.352	-3723.626	-14.72616	0.2181705	0.1791972	0.2901182	-0.02203309	0.00748174	0.458792	0.00613398	0.0220712	0.504357	0.00116441	0.03819504	0.000238255	0.0227018	0.327235	3.64983	0.317077	0.282738	0.140059	0.260126	0.01616195	2.36327
3670	-3743.424	-3727.398	-16.02589	0.2180632	0.2226228	0.280457	-0.07904971	0.00739127	0.453244	0.0129282	0.0270281	0.498258	0.00115033	0.1523427	0.00107125	0.0477606	0.440094	3.51107	0.295339	0.300926	0.141966	0.261769	0.073293	2.078544
3680	-3743.242	-3728.687	-14.55511	0.2328036	0.1685777	0.2919564	0.01107899	0.00728557	0.532367	0.0127434	0.0266416	0.418022	0.00294129	0.009710423	0.000146573	0.0178363	0.296895	3.68512	0.31415	0.282202	0.140925	0.262722	0.02078942	0.4670849
3690	-3742.342	-3726.892	-15.44942	0.2194929	0.1828009	0.2927538	0.100303	0.0118937	0.602163	0.0110362	0.0230725	0.348827	0.003007	0.01944537	0.000277366	0.0244796	0.337305	3.63794	0.300648	0.295919	0.118489	0.284943	0.1197483	0.1623853
3700	-3742.038	-3727.233	-14.80535	0.2223296	0.1690197	0.2424207	-0.05978185	0.0102626	0.552779	0.0103142	0.0215632	0.400987	0.00409476	0.09060727	0.000149749	0.0180273	0.298176	3.68365	0.270479	0.316087	0.133097	0.280337	0.03082542	2.939369
3710	-3749.294	-3731.435	-17.85862	0.2254865	0.2202201	0.3145586	0.06776101	0.0101608	0.468444	0.0143324	0.0190808	0.482092	0.00589065	0.1646282	0.00100119	0.0461939	0.434348	3.51846	0.305658	0.297579	0.137198	0.259564	0.2323892	0.7084158
3720	-3745.074	-3728.59	-16.48439	0.2538014	0.2016421	0.2438786	0.0127006	0.00446516	0.512716	0.015687	0.0208841	0.440823	0.00542502	0.1483808	0.000561922	0.0347281	0.38793	3.57678	0.318868	0.29203	0.136666	0.252436	0.1610814	0.9211541
3730	-3742.854	-3727.006	-15.84815	0.2474824	0.2234214	0.2665083	0.02292642	0.0089977	0.561418	0.0140244	0.0110428	0.398346	0.00617125	0.09435134	0.00109525	0.0482852	0.441991	3.50863	0.32947	0.286988	0.125598	0.257943	0.1172778	0.8045118
3740	-3735.19	-3719.765	-15.42527	0.2498897	0.1757769	0.3020438	0.1180845	0.00972079	0.539982	0.00784074	0.0108113	0.42582	0.00582471	0.002157188	0.000205059	0.0210727	0.317568	3.66115	0.308388	0.310306	0.127129	0.254177	0.1202417	0.01794044
3750	-3738.39	-3719.97	-18.41975	0.2324254	0.2137912	0.3025313	-0.1723926	0.00804743	0.542942	0.00659528	0.0168208	0.42001	0.00558418	0.3259013	0.000829199	0.0420912	0.418684	3.5384	0.291748	0.299007	0.133062	0.276184	0.1535086	2.123016
3760	-3733.987	-3718.535	-15.45148	0.2288183	0.2146624	0.2978313	-0.1317043	0.0145896	0.570917	0.0111252	0.0103456	0.391116	0.00190695	0.1333669	0.000851214	0.0426392	0.420832	3.53568	0.291094	0.310534	0.128924	0.269448	0.001662603	80.21571
3770	-3740.809	-3725.356	-15.45249	0.3108847	0.2461734	0.2553532	-0.1004158	0.0108998	0.533909	0.00867411	0.00772915	0.437225	0.0015627	0.1366944	0.00193819	0.0639407	0.493346	3.44077	0.290428	0.325836	0.13275	0.250986	0.03627865	3.767902
3780	-3740.886	-3726.006	-14.88019	0.3035703	0.2190123	0.2055826	-0.0009919061	0.0102076	0.500004	0.0105107	0.00628964	0.47102	0.0019679	0.08417521	0.000967172	0.045413	0.431437	3.52218	0.301023	0.317908	0.130205	0.250865	0.0831833	1.011924
3790	-3738.02	-3723.641	-14.37825	0.239423	0.2118827	0.276457	0.002087299	0.0101208	0.495751	0.0108527	0.0129839	0.467014	0.00327813	0.01280499	0.000782348	0.0408996	0.413953	3.54436	0.282389	0.298229	0.15178	0.267601	0.01489228	0.8598403
3800	-3742.316	-3724.392	-17.9236	0.2788107	0.2359124	0.2663939	-0.2787594	0.0137554	0.435026	0.0118609	0.0108462	0.526201	0.00231051	0.3686985	0.00151893	0.056722	0.470821	3.47094	0.293264	0.276797	0.153691	0.276249	0.08993904	4.099426
3810	-3736.789	-3721.922	-14.86646	0.2700973	0.188325	0.2797603	0.078803	0.0132066	0.495721	0.0117356	0.0107317	0.467486	0.00111948	0.002221545	0.000346201	0.0273233	0.352507	3.61982	0.305834	0.302525	0.118966	0.272674	0.08102455	0.02741817
3820	-3741.262	-3724.531	-16.73111	0.2420522	0.2126509	0.310485	-0.152887	0.0116031	0.555551	0.00814904	0.0131689	0.410725	0.000803824	0.2119127	0.00080098	0.0413777	0.415862	3.54196	0.27069	0.299503	0.130009	0.299798	0.05902568	3.590177
3830	-3737.562	-3723.609	-13.95319	0.2671334	0.185551	0.229693	0.02913778	0.0134131	0.554924	0.00567202	0.0143374	0.409041	0.00261208	0.00149229	0.000310242	0.0258777	0.344909	3.6289	0.31194	0.281439	0.122504	0.284116	0.03063007	0.04871977
3840	-3739.22	-3723.58	-15.64016	0.2247889	0.1952346	0.2745229	-0.1784476	0.0173548	0.53462	0.0086938	0.0147632	0.421189	0.00337924	0.1826416	0.000448806	0.0310723	0.371106	3.59737	0.284916	0.288542	0.133649	0.292893	0.004194022	43.54808
3850	-3743.35	-3726.045	-17.30531	0.2624665	0.1884755	0.3026125	-0.08701612	0.00541309	0.643063	0.0100939	0.0177578	0.320734	0.00293841	0.2155558	0.000348234	0.0274027	0.352917	3.61933	0.303471	0.286604	0.127384	0.282542	0.1285397	1.676959
3860	-3736.36	-3721.455	-14.90503	0.2611347	0.1840177	0.2807059	-0.04439024	0.0072438	0.542912	0.0107537	0.0122777	0.417947	0.00886549	0.06540749	0.00029158	0.0250939	0.340678	3.63394	0.290564	0.31083	0.121597	0.277009	0.02101725	3.112086
3870	-3739.706	-3724.383	-15.32361	0.2538111	0.2462945	0.3156718	0.084956	0.00813721	0.503403	0.0069448	0.00952803	0.461041	0.0109458	0.004864233	0.00194354	0.0640273	0.493606	3.44042	0.290864	0.307004	0.143476	0.258656	0.08982024	0.0541552
3880	-3737.096	-3721.912	-15.18419	0.2608129	0.2009778	0.2903128	-0.009183896	0.018844	0.525046	0.00738176	0.00470119	0.442255	0.00177214	0.05848273	0.000549346	0.0343415	0.386205	3.5789	0.297912	0.281985	0.134378	0.285725	0.04929883	1.18629
3890	-3747.679	-3728.81	-18.8689	0.2644935	0.1773228	0.2430527	-0.3000098	0.0165342	0.505162	0.0104768	0.00517083	0.460951	0.00170502	0.4481765	0.000219605	0.0218018	0.32195	3.65603	0.310198	0.301429	0.133931	0.254442	0.1481666	3.024814
3900	-3738.291	-3723.684	-14.60727	0.2895812	0.1893896	0.234308	-0.08061515	0.0111899	0.451264	0.00811207	0.00275192	0.523312	0.00336993	0.09194049	0.000360774	0.0278873	0.355403	3.61635	0.292405	0.313995	0.134903	0.258697	0.01132534	8.118119
3910	-3741.86	-3725.914	-15.9465	0.2391269	0.1803718	0.2900928	-0.01128699	0.00874504	0.478851	0.00682496	0.000450776	0.499191	0.00593746	0.1049632	0.000250524	0.0232744	0.33053	3.64594	0.288928	0.308274	0.14589	0.256908	0.09367618	1.120489
3920	-3746.008	-3728.989	-17.01882	0.2456878	0.2108525	0.3234341	-0.02496895	0.00870286	0.476541	0.00896502	0.00309983	0.496783	0.00590881	0.1570482	0.000757836	0.0402615	0.411384	3.5476	0.284808	0.328959	0.145516	0.240717	0.1320793	1.189045
3930	-3743.085	-3727.517	-15.56747	0.2560186	0.1779795	0.2708708	0.01871316	0.0160783	0.472193	0.00535219	0.00631347	0.49225	0.00781266	0.07598195	0.000226011	0.0221152	0.323805	3.65385	0.296828	0.328627	0.131045	0.243501	0.09469511	0.8023852
3940	-3743.447	-3722.91	-20.53695	0.2436116	0.2300059	0.2832463	0.6497842	0.0162337	0.570073	0.0051059	0.00561482	0.400493	0.00247933	0.04637901	0.0013071	0.0526803	0.457383	3.48863	0.2741	0.285425	0.14271	0.297765	0.6961632	0.06662088
3950	-3740.063	-3723.166	-16.89725	0.2678619	0.2246118	0.3146291	0.183076	0.0181039	0.502339	0.00239534	0.00733662	0.468098	0.00172693	0.05040922	0.0011317	0.0490706	0.444806	3.50499	0.29007	0.29494	0.13208	0.282909	0.2334853	0.2158989
3960	-3739.904	-3725.674	-14.22917	0.2530168	0.1874125	0.2385134	-0.01115953	0.0178978	0.49662	0.0105674	0.00805972	0.462769	0.00408573	0.03290764	0.000334055	0.026844	0.350016	3.62281	0.287498	0.283394	0.142987	0.286121	0.02174811	1.513126
3970	-3741.206	-3726.43	-14.77553	0.2657323	0.2510588	0.2530452	0.07779152	0.0159039	0.475193	0.00909842	0.0210486	0.476306	0.00244978	0.01217252	0.00216147	0.0674556	0.503713	3.42667	0.27412	0.316512	0.126303	0.283065	0.08996404	0.1353042
3980	-3738.099	-3723.475	-14.62457	0.2685502	0.2201246	0.2347185	0.06717642	0.0143625	0.476682	0.00912693	0.0177394	0.477798	0.00429047	0.0195615	0.000998468	0.0461319	0.434118	3.51875	0.31596	0.28261	0.134853	0.266577	0.08673792	0.2255242
3990	-3743.918	-3728.298	-15.62005	0.2837544	0.1779433	0.2852347	-0.1516728	0.0183547	0.620768	0.0102088	0.00505801	0.343913	0.00169806	0.157936	0.000225654	0.0220978	0.323703	3.65397	0.271419	0.323791	0.132044	0.272746	0.006263237	25.21636
4000	-3742.793	-3726.196	-16.59706	0.2955226	0.2725976	0.2470486	-0.2285226	0.018411	0.622674	0.00784017	0.00205774	0.344969	0.00404854	0.2721573	0.00333617	0.0834281	0.546783	3.36645	0.264796	0.316669	0.125841	0.292695	0.04363471	6.237173
4010	-3743.605	-3727.852	-15.7528	0.2878066	0.2054714	0.2614895	0.1191466	0.00644914	0.63033	0.00500892	0.00439778	0.349211	0.00460339	0.04233113	0.000638412	0.0369904	0.397786	3.56459	0.294881	0.317202	0.111241	0.276676	0.1614778	0.2621484
4020	-3743.764	-3727.921	-15.84278	0.2853455	0.2017797	0.2122248	-0.2072269	0.0157598	0.616082	0.00469791	0.0115855	0.332319	0.0195549	0.2390615	0.000564553	0.0348085	0.388287	3.57634	0.29779	0.30585	0.121457	0.274903	0.03183464	7.509478
4030	-3743.405	-3729.542	-13.86324	0.3461693	0.2585475	0.2298302	0.009865069	0.0118994	0.46517	0.00646775	0.0137011	0.492764	0.00999752	0.004884213	0.00253428	0.0729285	0.519168	3.40537	0.284399	0.316797	0.121175	0.277629	0.01474928	0.3311492
4040	-3746.878	-3732.885	-13.9933	0.3643454	0.2021065	0.1687244	-0.01559792	0.0181191	0.512908	0.00359546	0.0157188	0.437307	0.0123516	0.05905098	0.000570834	0.0349995	0.389133	3.5753	0.281397	0.306522	0.120425	0.291657	0.04345305	1.35896
4050	-3750.072	-3730.689	-19.38273	0.3375879	0.2205484	0.1890958	0.09651398	0.0142521	0.517863	0.0037464	0.00939462	0.441532	0.013212	0.2828595	0.00101057	0.0464069	0.435137	3.51745	0.295473	0.308092	0.137422	0.259013	0.3793735	0.7455964
4060	-3741.711	-3727.754	-13.95682	0.3167224	0.1977018	0.2319209	-0.01021838	0.0142627	0.52118	0.00524209	0.00945479	0.439832	0.0100292	0.01902427	0.000490228	0.0324603	0.377633	3.58942	0.303012	0.297058	0.138348	0.261582	0.008805892	2.160403
4070	-3743.713	-3727.505	-16.20839	0.3443142	0.2489881	0.2554351	0.03308514	0.00793819	0.550047	0.00898377	0.00984079	0.414068	0.00912256	0.1116671	0.00206493	0.0659601	0.499347	3.43263	0.297457	0.303316	0.12785	0.271377	0.1447523	0.7714361
4080	-3737.002	-3723.224	-13.77809	0.3390298	0.207825	0.2202495	0.009646818	0.0136698	0.551291	0.0118619	0.0120511	0.407753	0.00337328	0.005656824	0.000688891	0.0384082	0.40377	3.55713	0.29244	0.300092	0.132794	0.274674	0.01530364	0.3696391
4090	-3741.628	-3727.71	-13.91747	0.3270684	0.2304183	0.2065763	0.001151218	0.0126312	0.549552	0.00830729	0.00999751	0.409669	0.00984345	0.02579767	0.00132121	0.0529596	0.458333	3.48739	0.301694	0.303472	0.134149	0.260685	0.02694889	0.9572814
4100	-3742.367	-3727.558	-14.80881	0.3161249	0.2368098	0.2226553	-0.09133068	0.0136169	0.5291	0.0124157	0.00759873	0.424746	0.0125228	0.1146683	0.00155296	0.0573437	0.472832	3.46827	0.265907	0.313501	0.137794	0.282798	0.02333766	4.913446
4110	-3742.11	-3727.918	-14.19272	0.3182927	0.2740693	0.2169428	-0.06339154	0.00988306	0.527072	0.0111348	0.00779338	0.435626	0.00849118	0.06902733	0.00342803	0.0845426	0.549574	3.36246	0.311635	0.285402	0.142174	0.260789	0.005635798	12.24801
4120	-3742.14	-3726.285	-15.85507	0.3089935	0.2089994	0.2448556	-0.1653531	0.0199534	0.500596	0.0105755	0.00567398	0.454235	0.00896673	0.1999662	0.000715092	0.0391232	0.406734	3.55343	0.307295	0.306223	0.126797	0.259685	0.0346131	5.777184
4130	-3740.274	-3724.452	-15.82182	0.282368	0.2666521	0.2714658	-0.09076475	0.0195192	0.500965	0.0161699	0.00567816	0.45457	0.00309845	0.1475019	0.00298032	0.0789523	0.535312	3.38276	0.311603	0.283691	0.138629	0.266077	0.05673717	2.59974
4140	-3744.911	-3727.486	-17.42451	0.2856522	0.1967777	0.3044845	-0.09283998	0.0192611	0.511873	0.0159561	0.00219977	0.44856	0.00214992	0.223623	0.000474407	0.0319374	0.375196	3.59239	0.277166	0.334849	0.131979	0.256006	0.130783	1.709878
4150	-3741.492	-3726.63	-14.86259	0.2969167	0.1868259	0.2442137	0.01032433	0.0205346	0.545717	0.0170111	0.00209328	0.407574	0.00707002	0.05506238	0.000326411	0.0265378	0.34841	3.62473	0.278951	0.299372	0.13615	0.285527	0.0653867	0.8421036
4160	-3742.489	-3727.496	-14.99289	0.3021376	0.2379392	0.2365386	-0.03500047	0.0203974	0.542071	0.0176118	0.00302565	0.404852	0.0120419	0.08911487	0.00159651	0.0581288	0.475352	3.46492	0.286454	0.292671	0.151311	0.269564	0.0541144	1.646787
4170	-3743.538	-3727.392	-16.1452	0.2700904	0.1667116	0.2522454	0.1749998	0.0213329	0.546058	0.0085189	0.00413022	0.407829	0.0121304	0.04497682	0.00013372	0.0170413	0.291468	3.69136	0.293325	0.285514	0.140495	0.280666	0.2199766	0.2044618
4180	-3742.739	-3727.588	-15.15045	0.3046569	0.1666912	0.232886	0.1051536	0.0161049	0.5696	0.00808087	0.00376698	0.38686	0.015588	0.02940989	0.000133584	0.0170327	0.291409	3.69142	0.286678	0.311604	0.113875	0.287843	0.1345635	0.2185577
4190	-3751.799	-3737.314	-14.48493	0.2967765	0.2715657	0.2177154	0.1018753	0.0193514	0.530183	0.0131555	0.00676569	0.409593	0.0209508	0.003874687	0.00327265	0.0826481	0.544814	3.36927	0.304186	0.294247	0.127963	0.273604	0.10575	0.03664006
4200	-3746.956	-3732.228	-14.72787	0.2961773	0.2312954	0.2153446	-0.06075186	0.0119627	0.593143	0.0116592	0.00599616	0.363006	0.0142326	0.09855104	0.00135155	0.053555	0.460347	3.48475	0.268497	0.308468	0.143168	0.279867	0.03779917	2.607227
4210	-3740.831	-3724.531	-16.30007	0.2799402	0.2215747	0.2430936	0.2072511	0.0149213	0.57197	0.0142441	0.00578212	0.389552	0.00353001	0.04280215	0.00104029	0.047075	0.437595	3.51429	0.269181	0.302588	0.141325	0.286906	0.2500533	0.1711721
4220	-3735.961	-3721.532	-14.42924	0.3090076	0.2304131	0.2407856	0.009630151	0.0122914	0.573041	0.0142708	0.00549829	0.390282	0.00461696	0.03118095	0.00132103	0.052956	0.458321	3.4874	0.277421	0.315452	0.130084	0.277043	0.0408111	0.7640311
4230	-3741.316	-3726.514	-14.80162	0.3306488	0.2333481	0.2232083	-0.04034174	0.0193152	0.536153	0.0155173	0.00189715	0.424372	0.00274539	0.0864008	0.00142437	0.0549563	0.465029	3.47859	0.31768	0.283982	0.125436	0.272903	0.04605907	1.87587
4240	-3739.782	-3724.406	-15.37534	0.3256163	0.2130553	0.2132739	0.05268563	0.0139957	0.511923	0.011292	0.00135504	0.458469	0.00296597	0.07760112	0.000810911	0.0416302	0.416865	3.54069	0.30734	0.284128	0.129754	0.278778	0.1302868	0.5956179
4250	-3736.612	-3722.329	-14.28301	0.3301029	0.2482377	0.2355128	0.007045041	0.0130904	0.478811	0.0122393	0.00288979	0.488176	0.0047935	0.02695759	0.00203064	0.0654203	0.497755	3.43479	0.286965	0.308103	0.145133	0.2598	0.03400263	0.792809
4260	-3745.437	-3731.082	-14.35493	0.3333477	0.1929637	0.2107892	0.08117488	0.0203048	0.494496	0.0115759	0.00195755	0.461715	0.00995041	0.008795636	0.000412955	0.0298174	0.365045	3.60472	0.281233	0.307789	0.152289	0.258689	0.08997052	0.09776131
