Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
832	0	-3739.554	-3723.624	-15.93009	0.2074094	0.2170705	0.3363273	0.05146953	0.0102259	0.576741	0.0041855	0.00257997	0.392624	0.0136435	0.04861387	0.000914155	0.0441672	0.426727	3.52819	0.305493	0.324772	0.119806	0.249929	0.1000834	0.4857336
833	1	-3736.387	-3719.624	-16.76246	0.2240651	0.2069751	0.323263	0.2129784	0.0101715	0.519069	0.0120958	0.00204405	0.452206	0.00441432	0.02471988	0.000670352	0.0378939	0.401616	3.55982	0.282841	0.326345	0.123482	0.267332	0.2376982	0.1039969
834	0	-3736.242	-3719.096	-17.14593	0.1890338	0.1644612	0.3658078	-0.1657829	0.012487	0.493056	0.0031245	0.000327604	0.485075	0.00592996	0.2142119	0.000119377	0.016107	0.284889	3.69888	0.291399	0.305004	0.138885	0.264712	0.04842894	4.42322
835	1	-3738.478	-3722.88	-15.59753	0.2520096	0.2164459	0.31228	0.1163419	0.0164995	0.483898	0.0112762	0.00190555	0.480573	0.00584713	0.007439994	0.000897535	0.0437691	0.425204	3.53013	0.306144	0.299838	0.122533	0.271485	0.1237819	0.06010565
836	0	-3736.708	-3719.708	-16.99993	0.1937484	0.1668152	0.3489534	-0.2447617	0.0124876	0.493076	0.0067379	0.00084272	0.485094	0.00176113	0.259645	0.00013441	0.0170849	0.29177	3.69101	0.296435	0.289621	0.146928	0.267016	0.01488329	17.4454
837	1	-3745.706	-3729.481	-16.2248	0.2496309	0.1761285	0.2707699	0.2464899	0.00474248	0.476909	0.00670418	0.00219547	0.473632	0.0358163	0.003712137	0.000208301	0.0212375	0.318566	3.65999	0.318255	0.307937	0.122272	0.251536	0.250202	0.01483656
838	0	-3739.33	-3724.041	-15.28815	0.1856593	0.1791787	0.3243199	-0.07512395	0.012357	0.487922	0.00981596	0.00384398	0.480023	0.00603778	0.08035278	0.000238065	0.0226928	0.327183	3.64989	0.27576	0.325082	0.136579	0.262579	0.005228833	15.36725
839	1	-3742.838	-3726.525	-16.31331	0.256336	0.1891956	0.3062832	-0.0260744	0.00650591	0.451993	0.00897583	0.00166317	0.505847	0.0250151	0.1218771	0.000358085	0.0277842	0.354876	3.61698	0.29823	0.294455	0.132306	0.275008	0.0958027	1.272168
840	0	-3744.674	-3723.707	-20.96726	0.1901029	0.17077	0.3840952	0.0003832797	0.0122338	0.483058	0.0107367	0.00590027	0.475238	0.0128337	0.3477843	0.000162842	0.0187937	0.303236	3.67781	0.288927	0.303459	0.131908	0.275706	0.3481675	0.9988992
841	1	-3740.599	-3722.252	-18.34756	0.2623567	0.1936552	0.2795834	0.3694604	0.0119945	0.477765	0.0110094	0.00967015	0.479556	0.0100052	0.05824166	0.000423645	0.0301972	0.366897	3.60248	0.311719	0.292269	0.150729	0.245283	0.4277021	0.1361734
842	0	-3737.736	-3722.575	-15.16096	0.1876001	0.1910385	0.3431977	0.02223191	0.00708751	0.567878	0.0108867	0.00640092	0.402436	0.0053113	0.01060281	0.000384215	0.0287708	0.359867	3.61098	0.294993	0.306423	0.128059	0.270525	0.03283471	0.3229145
843	1	-3738.227	-3722.383	-15.844	0.2378034	0.2126095	0.3153327	-0.1392099	0.0134309	0.427934	0.0123278	0.00842416	0.536984	0.000898509	0.1484035	0.000799969	0.0413519	0.415759	3.54209	0.296964	0.298879	0.149805	0.254353	0.009193599	16.14205
844	0	-3738.368	-3720.502	-17.86529	0.217096	0.1582034	0.3656963	0.2739027	0.00713406	0.571608	0.00420892	0.00662448	0.405079	0.00534618	0.03691003	8.56081e-05	0.0136526	0.266407	3.71985	0.30934	0.301095	0.125981	0.263583	0.3108128	0.1187533
845	1	-3744.855	-3728.527	-16.32854	0.2088179	0.2334725	0.3339292	0.1212414	0.00949858	0.478119	0.00983299	0.00900154	0.491119	0.00242881	0.03865664	0.00142887	0.0550416	0.465312	3.47822	0.281108	0.28932	0.135391	0.294181	0.159898	0.2417581
846	0	-3742.374	-3725.184	-17.18977	0.2091179	0.198518	0.3702587	0.1931635	0.0121647	0.564018	0.00362254	0.0147993	0.3997	0.00569576	0.03604428	0.000504511	0.0329249	0.379779	3.58679	0.326499	0.273938	0.124201	0.275363	0.2292078	0.1572559
847	1	-3740.052	-3723.848	-16.20455	0.2262503	0.2060276	0.32964	-0.1529719	0.00949339	0.477857	0.00982761	0.0095436	0.490851	0.00242748	0.1722729	0.000650099	0.0373236	0.399205	3.56282	0.312435	0.292425	0.130856	0.264283	0.01930095	8.925615
848	0	-3738.618	-3722.294	-16.32355	0.2087856	0.1646685	0.3068651	0.0002533789	0.0119332	0.561154	0.00618723	0.0157214	0.39767	0.00733442	0.1165524	0.000120647	0.0161919	0.285497	3.69819	0.291815	0.292073	0.134455	0.281657	0.1168057	0.9978308
849	1	-3741.853	-3726.563	-15.28913	0.2517059	0.1955105	0.3004007	-0.04912441	0.00595523	0.601826	0.0123772	0.0120195	0.364765	0.00305723	0.07988857	0.000453309	0.0312263	0.371839	3.59648	0.284748	0.307663	0.14198	0.265609	0.03076416	2.596806
850	0	-3741.106	-3725.299	-15.8072	0.2081744	0.2025144	0.3610694	0.02905687	0.0136233	0.509031	0.00706355	0.00915352	0.453994	0.00713488	0.03518892	0.000578744	0.0352385	0.390188	3.57399	0.281586	0.31354	0.135616	0.269258	0.06424579	0.5477234
851	1	-3742.998	-3725.684	-17.31401	0.2407085	0.1742471	0.3389323	0.05830562	0.0124773	0.604147	0.0103768	0.00530495	0.366172	0.00152196	0.1255753	0.000191382	0.0203629	0.313211	3.66623	0.31332	0.27357	0.127654	0.285457	0.1838809	0.6829164
852	0	-3741.24	-3723.509	-17.73077	0.230834	0.1785014	0.3255229	0.1295951	0.0120386	0.516959	0.00717356	0.0110045	0.446962	0.00586242	0.1185478	0.0002312	0.0223657	0.325276	3.65213	0.299268	0.288888	0.139334	0.272509	0.2481428	0.4777401
853	1	-3737.035	-3722.014	-15.021	0.2547308	0.2199242	0.2721387	-0.007269845	0.0142187	0.551857	0.00836508	0.00355491	0.417277	0.00472735	0.05904448	0.000992781	0.0460022	0.433636	3.51937	0.296986	0.301275	0.128624	0.273115	0.05177463	1.140413
854	0	-3736.102	-3719.718	-16.38411	0.2359088	0.1989242	0.3121334	0.1687722	0.0108326	0.436429	0.00584626	0.00907694	0.533217	0.00459818	0.03107811	0.000511729	0.0331572	0.380844	3.58549	0.300963	0.292136	0.142062	0.26484	0.1998503	0.155507
855	1	-3744.934	-3725.943	-18.99076	0.2343378	0.1870613	0.344355	0.365641	0.0160369	0.548741	0.00412468	0.0107096	0.414921	0.00546692	0.0683941	0.000329463	0.0266604	0.349055	3.62396	0.279093	0.306624	0.12004	0.294244	0.4340351	0.1575774
856	0	-3736.86	-3722.07	-14.79004	0.2548094	0.1643036	0.2641419	-0.01305097	0.0111571	0.449501	0.00983823	0.00867628	0.518855	0.00197173	0.05283304	0.000118418	0.0160425	0.284427	3.69941	0.307293	0.281967	0.13967	0.271071	0.03978206	1.328062
857	1	-3738.914	-3721.515	-17.39855	0.2067581	0.197777	0.3411468	-0.2039817	0.0128895	0.551918	0.00581752	0.00643803	0.407826	0.0151105	0.2630117	0.000491532	0.0325029	0.377831	3.58917	0.284512	0.310131	0.115328	0.290029	0.05903002	4.455558
858	0	-3738.953	-3723.544	-15.40906	0.2434791	0.2199762	0.2723477	-0.1043598	0.0183917	0.466516	0.0126537	0.0090047	0.492748	0.00068528	0.1299423	0.000994254	0.0460358	0.433762	3.51921	0.313231	0.294756	0.146251	0.245762	0.02558247	5.079348
859	1	-3738.794	-3720.855	-17.9393	0.2037186	0.1738068	0.3389536	-0.03982985	0.0120553	0.587735	0.00527756	0.0112511	0.369973	0.013708	0.2174744	0.000187576	0.0201608	0.311954	3.6677	0.302681	0.299439	0.119232	0.278649	0.1776445	1.224211
860	0	-3738.172	-3724.341	-13.83073	0.2678174	0.2413803	0.2267271	-0.005926727	0.0183864	0.466384	0.0115182	0.0105404	0.492609	0.000562079	0.01333114	0.00173408	0.0605395	0.482952	3.45477	0.312067	0.288914	0.135386	0.263634	0.007404416	1.800431
861	1	-3736.61	-3718.364	-18.24572	0.2063459	0.192101	0.3249942	0.4265665	0.00845871	0.592721	0.00601237	0.00587059	0.373113	0.0138243	0.01253595	0.00039989	0.0293464	0.362729	3.60752	0.296573	0.29808	0.11524	0.290108	0.4391025	0.02854903
862	0	-3739.929	-3723.144	-16.78511	0.2762024	0.1947399	0.2811401	-0.1980435	0.0191454	0.498532	0.0123122	0.00312803	0.466526	0.00035561	0.2521642	0.000440813	0.0307971	0.36979	3.59897	0.297665	0.308923	0.136844	0.256567	0.05412064	4.659298
863	1	-3732.837	-3717.919	-14.91721	0.2011413	0.1801634	0.3138464	0.02555742	0.00974823	0.493941	0.00766912	0.00567497	0.475926	0.00704023	0.01196669	0.000248313	0.0231723	0.329946	3.64663	0.29737	0.294586	0.142914	0.26513	0.03752412	0.3189068
864	0	-3736.734	-3721.959	-14.77484	0.2615767	0.170629	0.2864958	-0.05438505	0.0192693	0.501758	0.00655443	0.00242985	0.469544	0.000444561	0.05840629	0.000161756	0.0187314	0.302829	3.67828	0.281725	0.314358	0.126734	0.277183	0.004021237	14.52446
865	1	-3738.902	-3723.712	-15.18929	0.2002241	0.1671965	0.3276384	0.01859944	0.00876887	0.590095	0.0104771	0.00420959	0.382846	0.00360307	0.0240819	0.000136974	0.0172461	0.292881	3.68974	0.270774	0.303288	0.136004	0.289934	0.04268134	0.5642254
866	0	-3738.584	-3722.9	-15.68411	0.2669437	0.2150255	0.2537786	0.1095433	0.0173248	0.554726	0.00311475	0.00170192	0.422163	0.000969173	0.04925364	0.00086051	0.0428684	0.421725	3.53455	0.285296	0.290315	0.143215	0.281173	0.158797	0.3101674
867	1	-3736.2	-3720.756	-15.44333	0.1935235	0.1671051	0.3384526	0.04414268	0.0189996	0.517066	0.00586384	0.0051369	0.448846	0.00408777	0.02027486	0.000136356	0.0172074	0.292615	3.69004	0.300032	0.292447	0.134343	0.273179	0.06441753	0.3147413
868	0	-3734.143	-3718.502	-15.64102	0.2786429	0.1921628	0.2484601	-0.01770526	0.0142353	0.498024	0.00758122	0.00495457	0.473838	0.00136687	0.1119407	0.000400816	0.02938	0.362896	3.60732	0.31248	0.279816	0.136306	0.271398	0.09423541	1.187883
869	1	-3736.26	-3721.994	-14.26587	0.2561268	0.2162426	0.253807	0.008743741	0.011072	0.529635	0.0126734	0.00347985	0.43881	0.00433005	0.01643695	0.000892168	0.0436398	0.424707	3.53076	0.306187	0.2755	0.140223	0.27809	0.02518069	0.6527601
870	0	-3739.808	-3724.25	-15.55792	0.2434387	0.184359	0.265102	-0.06498281	0.00735204	0.500223	0.0110442	0.00503767	0.475931	0.000412549	0.1236976	0.000295661	0.0252674	0.341622	3.63281	0.321141	0.273233	0.135386	0.27024	0.05871476	2.106754
871	1	-3740.352	-3723.41	-16.94283	0.2598478	0.1888578	0.2914373	0.2032626	0.0119319	0.541005	0.0124219	0.000819832	0.430102	0.00371923	0.05796535	0.000353439	0.0276049	0.353958	3.61808	0.303834	0.299559	0.118048	0.278559	0.261228	0.2218957
872	0	-3741.388	-3723.368	-18.02086	0.2337648	0.2085453	0.3016379	0.1114461	0.00527915	0.538918	0.0107857	0.00341944	0.440262	0.00133617	0.1644415	0.00070488	0.0388462	0.40559	3.55486	0.319796	0.305519	0.130401	0.244284	0.2758876	0.5960454
873	1	-3740.405	-3723.522	-16.88387	0.2269341	0.1911066	0.2839667	0.3035602	0.0128277	0.568297	0.0113219	0.00269454	0.392015	0.0128438	0.01138564	0.000385206	0.0288075	0.360051	3.61076	0.296621	0.324277	0.121875	0.257227	0.3149459	0.03615109
874	0	-3738.986	-3724.295	-14.69098	0.2396572	0.2006912	0.2868613	0.02917823	0.00961081	0.376566	0.0102444	0.011615	0.586408	0.00555576	0.01214976	0.000543982	0.0341752	0.38546	3.57982	0.299213	0.286621	0.15227	0.261895	0.04132798	0.2939838
875	1	-3741.619	-3723.546	-18.07317	0.2176909	0.220046	0.3283593	-0.3563316	0.0127441	0.564594	0.0128294	0.00761155	0.38946	0.0127601	0.385893	0.000996234	0.046081	0.433929	3.51899	0.302217	0.302828	0.114907	0.280047	0.02956139	13.05396
876	0	-3748.482	-3731.959	-16.52288	0.2494589	0.2306242	0.2557356	0.03813037	0.0098899	0.411133	0.007386	0.011361	0.558175	0.0020544	0.1293112	0.00132829	0.0530992	0.458806	3.48677	0.28793	0.297226	0.146048	0.268796	0.1674416	0.7722766
877	1	-3736.595	-3722.333	-14.26211	0.2544173	0.214041	0.2613871	-0.007320908	0.0121384	0.513921	0.00838272	0.00834376	0.445599	0.0116149	0.01898511	0.000835471	0.0422481	0.419301	3.53762	0.290189	0.300212	0.136186	0.273413	0.0116642	1.627639
878	0	-3735.378	-3720.228	-15.14941	0.2500736	0.1919054	0.2905902	0.07506254	0.0125275	0.520782	0.00976037	0.00935801	0.443239	0.00433254	0.01429261	0.000396972	0.0292401	0.362204	3.60816	0.298721	0.297912	0.140282	0.263085	0.08935515	0.1599528
879	1	-3738.675	-3723.042	-15.63299	0.2485223	0.2380911	0.3196092	-0.103741	0.00934141	0.507558	0.00861394	0.00486339	0.45789	0.0117336	0.1149507	0.00160243	0.0582347	0.47569	3.46447	0.302178	0.302179	0.130856	0.264786	0.01120976	10.25452
880	0	-3743.05	-3725.776	-17.27406	0.2287524	0.2008198	0.2702908	0.3289166	0.00865468	0.521689	0.0120723	0.0079431	0.444011	0.00563045	0.02904078	0.000546385	0.0342498	0.385794	3.57941	0.285064	0.299154	0.149999	0.265783	0.3579573	0.08112917
881	1	-3741.55	-3726.047	-15.50313	0.2119089	0.1848414	0.3591007	0.06646587	0.0100522	0.546179	0.0081184	0.00731437	0.406933	0.0214024	1.445799e-05	0.000301501	0.0255136	0.342954	3.63123	0.29688	0.296369	0.135489	0.271262	0.06648033	0.0002174777
882	0	-3738.387	-3722.66	-15.72699	0.2633056	0.2412421	0.2547996	-0.183111	0.00854381	0.515005	0.0140292	0.00942674	0.449929	0.0030661	0.1980015	0.00172841	0.0604421	0.482649	3.45518	0.302729	0.317133	0.122887	0.257251	0.0148905	13.29717
883	1	-3742.512	-3726.165	-16.34737	0.2242998	0.1717301	0.3124246	0.07443376	0.0116832	0.4852	0.00943558	0.00762499	0.472957	0.0130996	0.07517496	0.000170379	0.0192208	0.306	3.67461	0.283991	0.30198	0.164112	0.249918	0.1496087	0.5024771
884	0	-3736.803	-3720.728	-16.07558	0.2704155	0.227918	0.2633158	0.2050475	0.0209213	0.534688	0.00611049	0.00458212	0.431359	0.00233907	0.01866847	0.00123719	0.0512735	0.45255	3.49494	0.288076	0.305425	0.129593	0.276906	0.223716	0.08344721
885	1	-3741.318	-3723.67	-17.64785	0.2103104	0.1781506	0.382746	-0.05171778	0.00592378	0.617458	0.00703453	0.0102372	0.352605	0.00674186	0.1764296	0.000227702	0.0221971	0.324287	3.65329	0.292357	0.293792	0.118221	0.29563	0.1247118	1.414698
886	0	-3735.746	-3720.316	-15.42974	0.2733263	0.2280823	0.2583012	0.07968175	0.0183926	0.5377	0.00614491	0.00681001	0.4293	0.00165187	0.04527972	0.0012426	0.0513838	0.452932	3.49444	0.296005	0.297543	0.132236	0.274217	0.1249615	0.3623495
887	1	-3745.017	-3727.291	-17.72585	0.1648856	0.1993494	0.38722	0.1558317	0.00531101	0.58364	0.00783211	0.00312667	0.392584	0.00750625	0.08372646	0.000519362	0.033401	0.381958	3.58412	0.276744	0.291945	0.12873	0.302581	0.2395582	0.3495037
888	0	-3736.518	-3722.125	-14.39304	0.2818777	0.2239106	0.2786797	0.02066105	0.018247	0.533444	0.00451429	0.0100098	0.425903	0.00788208	0.002522647	0.00111013	0.0486075	0.443149	3.50713	0.283211	0.295025	0.134134	0.28763	0.02318369	0.1088113
889	1	-3736.079	-3719.841	-16.2385	0.1782396	0.1754482	0.3764144	0.07237383	0.00759642	0.579879	0.0075173	0.0102813	0.389706	0.0050197	0.03452361	0.00020206	0.0209192	0.316634	3.66225	0.276177	0.324502	0.118003	0.281319	0.1068974	0.3229601
890	0	-3745.516	-3729.901	-15.61543	0.3414278	0.2134286	0.2269085	0.08202478	0.0107264	0.500291	0.00860649	0.00614787	0.465723	0.00850563	0.0668071	0.000820153	0.0418638	0.417788	3.53953	0.303384	0.28948	0.158177	0.248959	0.1488319	0.4488763
891	1	-3743.813	-3724.992	-18.82056	0.1696328	0.1857811	0.4150438	0.2610606	0.00859204	0.597375	0.00563371	0.0065032	0.379475	0.00242172	0.08102464	0.000313117	0.0259963	0.345542	3.62815	0.298022	0.296037	0.113567	0.292374	0.3420852	0.2368551
892	0	-3741.808	-3726.887	-14.92121	0.3163038	0.1878952	0.2729606	-0.04782712	0.0179952	0.499943	0.00616508	0.00759118	0.465399	0.00290648	0.07030528	0.00034044	0.0270971	0.351335	3.62123	0.271658	0.311184	0.13745	0.279708	0.02247817	3.127714
893	1	-3741.601	-3726.254	-15.34749	0.1924092	0.1509197	0.3491265	-0.04808057	0.00874509	0.585337	0.00864727	0.0087951	0.386234	0.00224126	0.05444349	5.61462e-05	0.011068	0.244599	3.74428	0.279636	0.314613	0.121522	0.284228	0.006362916	8.556374
894	0	-3738.457	-3723.474	-14.98292	0.3079964	0.2089087	0.2303711	-0.005996402	0.0148473	0.519457	0.00802067	0.00300598	0.449322	0.00534706	0.07873466	0.000713045	0.0390679	0.406506	3.55371	0.305241	0.27569	0.147961	0.271108	0.07273826	1.082438
895	1	-3735.99	-3719.561	-16.42858	0.1967167	0.1843257	0.3980335	0.1075399	0.00816136	0.536845	0.0079309	0.00797708	0.43866	0.00042492	0.01427024	0.000295261	0.0252505	0.34153	3.63292	0.275351	0.309592	0.134156	0.280901	0.1218101	0.1171516
896	0	-3739.212	-3723.678	-15.53357	0.2952515	0.2010154	0.231344	-0.08509703	0.0158109	0.501067	0.0138635	0.000979673	0.46299	0.00528907	0.1501632	0.000550052	0.0343633	0.386303	3.57878	0.288156	0.292846	0.148284	0.270714	0.06506616	2.307854
897	1	-3736.259	-3717.767	-18.49152	0.1949296	0.1758614	0.354726	-0.1021442	0.0152375	0.53376	0.00788532	0.00554993	0.43614	0.00142722	0.2703477	0.000205834	0.0211122	0.317808	3.66087	0.280949	0.319327	0.133649	0.266076	0.1682036	1.607265
898	0	-3739.934	-3725.099	-14.83528	0.265119	0.2210711	0.2635758	-0.07790908	0.0129239	0.445163	0.0140029	0.00657015	0.515452	0.00588839	0.08759001	0.00102564	0.0467468	0.43639	3.51584	0.28627	0.287027	0.150799	0.275903	0.009680938	9.047679
899	1	-3734.959	-3719.516	-15.44298	0.2173714	0.208473	0.2954482	0.00153608	0.0108096	0.591062	0.0056364	0.0105282	0.379931	0.00203326	0.06619139	0.000703263	0.0388021	0.405407	3.55509	0.298974	0.300315	0.130332	0.27038	0.06772747	0.9773197
900	0	-3732.495	-3717.955	-14.54017	0.2130572	0.2118454	0.3025429	0.01332353	0.0110436	0.528736	0.00911242	0.00561429	0.440462	0.00503172	0.001208189	0.00078145	0.0408764	0.41386	3.54448	0.309821	0.295823	0.13073	0.263626	0.01453172	0.08314152
901	1	-3747.18	-3730.083	-17.09674	0.2768286	0.1675977	0.2612762	-0.2409608	0.012458	0.58987	0.00669278	0.00978511	0.379165	0.00202916	0.29939	0.000139712	0.0174165	0.294048	3.6884	0.305201	0.301312	0.123106	0.270381	0.05842914	5.123984
902	0	-3736.251	-3720.357	-15.89359	0.2295233	0.1942678	0.2687633	0.03687679	0.0124555	0.526621	0.008673	0.00526098	0.4387	0.00828932	0.09245199	0.000433281	0.0305354	0.368532	3.6005	0.280304	0.327779	0.129804	0.262113	0.1293288	0.7148601
903	1	-3739.003	-3723.29	-15.7134	0.2824964	0.1897088	0.2303294	0.2007437	0.017032	0.523007	0.0114628	0.00849532	0.435037	0.00496681	0.01863148	0.000365228	0.0280574	0.356269	3.61531	0.271925	0.314657	0.149345	0.264073	0.2193751	0.08492975
904	0	-3738.289	-3722.969	-15.32051	0.2255226	0.2152541	0.2692688	-0.1397506	0.0155917	0.527734	0.00979288	0.0020814	0.439627	0.00517311	0.1464755	0.000866395	0.0430129	0.422286	3.53383	0.260869	0.315648	0.130807	0.292677	0.00672497	21.78085
905	1	-3738.956	-3723.362	-15.59377	0.2636051	0.2187034	0.2557023	-0.1790742	0.0169946	0.521858	0.012394	0.00971619	0.434081	0.00495591	0.1863335	0.000958603	0.045214	0.430691	3.52314	0.296802	0.304158	0.130217	0.268823	0.007259319	25.66818
906	0	-3733.14	-3717.378	-15.76216	0.2277243	0.2245149	0.2883684	0.1075874	0.0158438	0.519656	0.0113017	0.00473986	0.446736	0.00172273	0.03839962	0.00112871	0.0490066	0.444577	3.50529	0.287856	0.289238	0.138258	0.284648	0.145987	0.2630345
907	1	-3743.634	-3724.27	-19.36394	0.2848121	0.1854625	0.229648	0.2060448	0.0137384	0.544455	0.0082228	0.0160771	0.412106	0.00540087	0.2194385	0.000309142	0.0258322	0.344666	3.62919	0.28751	0.300941	0.144194	0.267356	0.4254834	0.5157394
908	0	-3737.194	-3722.025	-15.1692	0.2377716	0.2026858	0.2742839	0.1214483	0.0142163	0.567714	0.0101407	0.00452901	0.400844	0.00255549	0.002254788	0.000582092	0.0353392	0.390631	3.57345	0.295021	0.310754	0.124663	0.269562	0.1237031	0.01822742
909	1	-3742.81	-3722.636	-20.17415	0.2690247	0.1675332	0.2573451	0.2908975	0.00667712	0.526445	0.0108841	0.0161251	0.435065	0.00480316	0.2079481	0.000139269	0.0173891	0.293861	3.68861	0.290279	0.322356	0.129385	0.25798	0.4988456	0.4168587
910	0	-3741.93	-3725.566	-16.36371	0.2639144	0.2094051	0.3063073	0.2283668	0.0135	0.58432	0.00856219	0.00604609	0.380647	0.00692477	6.204628e-05	0.000724302	0.0393714	0.407755	3.55215	0.278526	0.325102	0.104298	0.292073	0.2284289	0.0002716219
911	1	-3740.693	-3724.787	-15.90592	0.2874829	0.1880109	0.2631788	-0.1252358	0.012083	0.509422	0.0105322	0.012063	0.451252	0.00464785	0.173904	0.000341983	0.0271579	0.35165	3.62085	0.315049	0.286579	0.136919	0.261453	0.04866829	3.573252
912	0	-3747.607	-3727.691	-19.91667	0.2500391	0.2319236	0.261027	0.4453288	0.0132284	0.5793	0.00708133	0.0148588	0.377378	0.00815353	0.1254192	0.00137357	0.0539827	0.461784	3.48286	0.294842	0.303553	0.117434	0.28417	0.570748	0.2197453
913	1	-3739.28	-3724.476	-14.80405	0.2977654	0.2265215	0.2359377	0.003951268	0.0121879	0.513844	0.00599267	0.00485849	0.455169	0.00794772	0.06026711	0.00119187	0.0503393	0.449292	3.49918	0.292201	0.308086	0.137655	0.262057	0.06421838	0.9384714
914	0	-3741.235	-3721.931	-19.30458	0.2402186	0.2023236	0.3024928	0.3131108	0.00794683	0.501063	0.00983147	0.00403293	0.470073	0.00705236	0.132747	0.000575035	0.0351267	0.389695	3.5746	0.321407	0.277734	0.125914	0.274945	0.4458578	0.297734
915	1	-3740.07	-3724.1	-15.96927	0.2855767	0.2146111	0.2275484	-0.06236879	0.0200281	0.510688	0.00748592	0.00482865	0.452373	0.00459606	0.1646342	0.000849908	0.0426069	0.420706	3.53584	0.295347	0.289625	0.134383	0.280646	0.1022654	1.609872
916	0	-3742.752	-3727.136	-15.61654	0.2658585	0.1686276	0.3273433	0.09474769	0.0114325	0.499656	0.00834773	0.00402161	0.468753	0.00778916	0.01072519	0.000146929	0.0178579	0.29704	3.68496	0.280328	0.323032	0.137247	0.259394	0.1054729	0.1016867
917	1	-3746.035	-3730.996	-15.03969	0.3158992	0.2259649	0.230586	-0.0468937	0.0161021	0.60178	0.0104628	0.00400596	0.363698	0.00395146	0.1008223	0.00117412	0.0499685	0.447989	3.50087	0.269575	0.293828	0.118761	0.317837	0.0539286	1.869552
918	0	-3740.222	-3724.047	-16.17498	0.2496803	0.1841652	0.3220514	0.1870033	0.0134215	0.498946	0.00546454	0.0050943	0.468087	0.00898629	0.001133117	0.000293339	0.0251688	0.341086	3.63345	0.279591	0.294583	0.146503	0.279322	0.1881364	0.00602285
919	1	-3743.685	-3728.321	-15.36361	0.3145765	0.2591149	0.2450603	-0.02913879	0.0115828	0.573356	0.0171911	0.00244931	0.388551	0.00686965	0.104006	0.00256406	0.073347	0.520317	3.40377	0.263651	0.31581	0.135186	0.285353	0.07486723	1.389206
920	0	-3739.324	-3723.262	-16.06155	0.2640274	0.2271609	0.2788984	-0.1722103	0.0132626	0.437613	0.00768262	0.00304989	0.535235	0.00315699	0.1990164	0.00121248	0.0507663	0.450786	3.49724	0.309485	0.289216	0.145983	0.255316	0.02680616	7.424281
