Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
10590	-3740.918	-3725.872	-15.04564	0.2518263	0.2079555	0.328009	0.02628558	0.0188952	0.440273	0.00602673	0.00715634	0.518071	0.00957808	0.009850024	0.000691769	0.0384874	0.4041	3.55672	0.305612	0.278153	0.131688	0.284547	0.03613561	0.272585
10600	-3740.664	-3725.466	-15.19781	0.2336691	0.2115829	0.2665516	-0.0703629	0.00892585	0.44567	0.00780725	0.00724407	0.524421	0.00593105	0.1046802	0.000775157	0.0407135	0.413206	3.5453	0.318921	0.284314	0.138571	0.258194	0.03431729	3.050363
10610	-3737.099	-3722.527	-14.57223	0.2471344	0.1991922	0.3114291	-0.004974713	0.0136219	0.555779	0.00816487	0.00762927	0.409726	0.00507909	0.00653015	0.00051653	0.0333107	0.381546	3.58463	0.286323	0.298523	0.138432	0.276723	0.001555438	4.198272
10620	-3736.49	-3720.351	-16.13864	0.2738437	0.2052322	0.3042955	-0.01508729	0.0120275	0.49073	0.00720924	0.00261504	0.481944	0.00547451	0.1092459	0.000633431	0.0368474	0.397175	3.56534	0.291278	0.303928	0.142523	0.26227	0.09415861	1.160233
10630	-3743.048	-3726.513	-16.53479	0.2653711	0.2760428	0.237357	-0.2143286	0.0155402	0.513397	0.00384525	0.0140969	0.44114	0.0119804	0.2713802	0.00355357	0.0860408	0.553288	3.35712	0.303887	0.299786	0.130481	0.265845	0.05705156	4.756753
10640	-3738.651	-3723.329	-15.32119	0.2711929	0.191857	0.2661007	-0.09562144	0.0119582	0.536997	0.00381391	0.0106132	0.428932	0.007686	0.1230051	0.000396252	0.0292138	0.362073	3.60832	0.311735	0.31925	0.109092	0.259924	0.02738369	4.491912
10650	-3736.617	-3719.997	-16.62041	0.2365102	0.1770998	0.2980338	0.1143651	0.0146732	0.539031	0.00627076	0.0119811	0.422035	0.00600833	0.07889167	0.00021746	0.0216959	0.321319	3.65677	0.302615	0.299959	0.130329	0.267098	0.1932567	0.4082221
10660	-3737.056	-3719.781	-17.27578	0.2495888	0.1928874	0.2933376	0.02477919	0.0152234	0.542678	0.00355016	0.0104481	0.424891	0.00320928	0.1648148	0.000411787	0.0297756	0.364841	3.60497	0.291893	0.30132	0.124572	0.282216	0.189594	0.8693039
10670	-3742.197	-3725.106	-17.09033	0.2504792	0.2070976	0.3076557	-0.1919147	0.0125182	0.620413	0.00291928	0.0143287	0.349386	0.000434612	0.2553032	0.000673003	0.0379679	0.401927	3.55943	0.277295	0.314741	0.119527	0.288438	0.06338847	4.027597
10680	-3741.41	-3725.449	-15.96119	0.2865318	0.1827351	0.22937	-0.1931117	0.0104091	0.530545	0.0063238	0.0172922	0.435173	0.000256871	0.2308244	0.000276613	0.0244466	0.337122	3.63815	0.298294	0.285865	0.126634	0.289207	0.03771276	6.120593
10690	-3743.175	-3726.924	-16.25128	0.2760045	0.1948985	0.3264843	0.1057835	0.00508712	0.488462	0.0125392	0.0186179	0.474681	0.000612789	0.04164439	0.000443365	0.0308852	0.370213	3.59846	0.298124	0.285242	0.136752	0.279882	0.1474279	0.2824729
10700	-3737.918	-3722.012	-15.9057	0.2781397	0.1994197	0.2711136	-0.07795628	0.0120387	0.487544	0.00577258	0.0185829	0.473789	0.00227265	0.1442385	0.000520632	0.0334414	0.382142	3.5839	0.291118	0.309706	0.129266	0.26991	0.06628226	2.176126
10710	-3740.348	-3724.893	-15.45521	0.2881383	0.1821143	0.2422061	-0.1527048	0.0140754	0.484887	0.00831693	0.0186781	0.471207	0.00283582	0.1730792	0.000269574	0.0241361	0.335396	3.6402	0.300966	0.302427	0.134451	0.262156	0.02037442	8.494927
10720	-3744.83	-3730.857	-13.97366	0.3002148	0.2578951	0.2149793	-0.03483117	0.0125636	0.485987	0.0161789	0.0124292	0.472276	0.000565885	0.04326303	0.00250031	0.0724479	0.517842	3.40721	0.290144	0.309092	0.135147	0.265616	0.008431857	5.130902
10730	-3740.681	-3722.604	-18.07688	0.3067763	0.2115337	0.2589621	0.1065294	0.00784623	0.532275	0.00995686	0.0178382	0.431764	0.000320143	0.1799542	0.000773982	0.040683	0.413084	3.54546	0.295298	0.309095	0.136251	0.259356	0.2864836	0.6281484
10740	-3735.605	-3721.206	-14.39844	0.3053153	0.2240222	0.2248436	0.07819929	0.0120491	0.564276	0.00748218	0.00888496	0.40723	7.86072e-05	0.005241091	0.00111355	0.0486811	0.443413	3.50679	0.312134	0.303724	0.117158	0.266984	0.08344038	0.06281241
10750	-3740.748	-3724.958	-15.79053	0.2866269	0.2371593	0.2368126	0.1078118	0.0101719	0.571909	0.0160054	0.0105981	0.391256	5.96867e-05	0.06254058	0.00156636	0.0575863	0.473613	3.46723	0.296891	0.307578	0.130927	0.264604	0.1703524	0.3671247
10760	-3747.746	-3731.454	-16.29245	0.3634767	0.1714895	0.2191393	0.07944885	0.00933503	0.460764	0.019074	0.0097262	0.501045	5.51748e-05	0.1100009	0.000168466	0.0191133	0.305308	3.67541	0.293769	0.299642	0.14802	0.258569	0.1894498	0.5806337
10770	-3743.526	-3723.999	-19.52721	0.3203386	0.2331181	0.2345969	0.5734728	0.0117078	0.514224	0.0128353	0.00875303	0.452301	0.000178548	0.03939065	0.00141609	0.0547988	0.464507	3.47928	0.30704	0.298628	0.128369	0.265963	0.6128634	0.06427313
10780	-3742.898	-3725.31	-17.58839	0.314104	0.1942507	0.2420638	0.1412556	0.0129168	0.456932	0.013952	0.0171042	0.49901	8.45688e-05	0.1457201	0.000433011	0.030526	0.368487	3.60055	0.288226	0.295924	0.146458	0.269391	0.2869757	0.5077786
10790	-3738.367	-3723.49	-14.8762	0.2970608	0.1977332	0.2578897	-0.05355787	0.0128659	0.511855	0.0105833	0.00694233	0.45758	0.000172937	0.08075132	0.000490771	0.0324781	0.377716	3.58932	0.280432	0.312922	0.125958	0.280687	0.02719345	2.969514
10800	-3741.911	-3727.072	-14.83941	0.298522	0.255476	0.2221721	0.07475078	0.0199212	0.497305	0.0111963	0.00373411	0.467596	0.000248248	0.03353511	0.00237685	0.0706721	0.512892	3.41406	0.282505	0.326715	0.131583	0.259197	0.1082859	0.3096905
10810	-3744.993	-3730.106	-14.88673	0.3521074	0.245341	0.1845277	0.1098354	0.0196755	0.499133	0.0170944	0.00109586	0.461829	0.00117236	0.03689594	0.00190169	0.0633465	0.491557	3.44319	0.273287	0.307216	0.138126	0.281371	0.1467313	0.2514524
10820	-3742.493	-3724.973	-17.51948	0.328459	0.2362415	0.2052039	0.4309353	0.0170324	0.499976	0.0143006	0.00479338	0.462609	0.00128893	0.01452054	0.00153135	0.0569497	0.471559	3.46996	0.306272	0.289892	0.128956	0.274879	0.4454558	0.03259704
10830	-3747.313	-3731.015	-16.29799	0.2959719	0.2273615	0.2260302	-0.1284083	0.0062859	0.428344	0.0129184	0.00914074	0.541907	0.00140342	0.2162224	0.001219	0.0509006	0.451254	3.49663	0.339038	0.279068	0.140287	0.241607	0.08781403	2.462276
10840	-3739.289	-3721.983	-17.30533	0.2843041	0.2212701	0.2474559	-0.3618545	0.0131069	0.48085	0.0114055	0.010582	0.478445	0.00561041	0.3832083	0.00103141	0.0468764	0.436866	3.51523	0.319088	0.283241	0.147169	0.250502	0.02135376	17.9457
10850	-3739.856	-3721.568	-18.28809	0.2570818	0.2055084	0.2705894	-0.3805576	0.0122513	0.503834	0.0109177	0.00506462	0.45798	0.00995268	0.4392319	0.000639185	0.0370125	0.397881	3.56447	0.313854	0.287739	0.142802	0.255605	0.05867429	7.485935
10860	-3738.124	-3722.794	-15.32981	0.2535414	0.2046656	0.2611493	0.1573187	0.0174881	0.43209	0.00984711	0.00442607	0.52933	0.00681793	0.001525575	0.000621743	0.0365097	0.395725	3.56714	0.295892	0.311039	0.132005	0.261064	0.1588443	0.009604215
10870	-3737.986	-3722.287	-15.6989	0.2547995	0.1966888	0.2991632	0.06671486	0.021148	0.507399	0.00501739	0.00334553	0.455221	0.00786936	0.04544382	0.000472904	0.0318873	0.374961	3.59268	0.286906	0.288259	0.143086	0.28175	0.1121587	0.4051743
10880	-3740.558	-3724.696	-15.86228	0.2437185	0.2336432	0.279532	-0.06487137	0.0228921	0.495597	0.00700181	0.00100736	0.464983	0.00851835	0.1354783	0.00143505	0.0551587	0.465699	3.47771	0.29457	0.307715	0.134962	0.262753	0.07060695	1.918768
10890	-3741.195	-3724.109	-17.08554	0.2467077	0.2282253	0.2840388	-0.1489703	0.0158442	0.593622	0.00762547	0.00206426	0.378537	0.00230672	0.2471098	0.00124732	0.0514798	0.453264	3.49401	0.263545	0.318872	0.128963	0.28862	0.09813942	2.517946
10900	-3742.801	-3726.098	-16.70299	0.2561123	0.219464	0.3362999	-0.2295421	0.0195971	0.447459	0.00515612	0.00101407	0.518648	0.00812633	0.2326839	0.000979802	0.0457045	0.432528	3.52079	0.29904	0.310625	0.124555	0.26578	0.00314174	74.06211
10910	-3738.974	-3724.069	-14.90546	0.2866396	0.2432433	0.2548631	0.06036073	0.0182009	0.491905	0.00700992	0.00620676	0.467743	0.00893353	0.02595595	0.00181167	0.0618556	0.487019	3.44931	0.302017	0.285123	0.129406	0.283454	0.08631668	0.300706
10920	-3735.16	-3720.198	-14.96252	0.2943252	0.213006	0.2436362	-0.08255473	0.0146099	0.490629	0.00699174	0.011344	0.46653	0.0098949	0.1076536	0.000809696	0.0415994	0.416742	3.54085	0.300414	0.291014	0.130692	0.27788	0.02509889	4.289179
10930	-3743.785	-3728.07	-15.7155	0.2440068	0.2226531	0.2582564	-0.05906149	0.0115523	0.526808	0.00715091	0.0201216	0.428301	0.00606586	0.1321994	0.00107215	0.0477805	0.440166	3.51098	0.293991	0.314468	0.130127	0.261415	0.07313794	1.807536
10940	-3734.341	-3719.694	-14.64727	0.2846608	0.2042256	0.2647745	0.04589581	0.0111169	0.520363	0.00976916	0.00582584	0.445172	0.00775331	0.01305022	0.000612771	0.0362483	0.394596	3.56854	0.307176	0.312386	0.123493	0.256946	0.05894603	0.2213927
10950	-3739.149	-3725.374	-13.77536	0.3003131	0.2259853	0.2343146	-0.002073851	0.0117178	0.507616	0.0131183	0.00635682	0.453628	0.00756338	0.003376522	0.00117476	0.049982	0.448036	3.50081	0.304172	0.29022	0.123019	0.282589	0.001302672	2.591998
10960	-3734.884	-3719.867	-15.01667	0.261311	0.2031005	0.2994183	0.06311639	0.0080673	0.508204	0.0131335	0.0021418	0.458872	0.00958152	0.00665283	0.000590244	0.0355831	0.391701	3.57213	0.292078	0.311391	0.129851	0.26668	0.06976922	0.0953548
10970	-3738.104	-3722.271	-15.83361	0.2581779	0.2039588	0.2802748	-0.1771102	0.018239	0.59797	0.0103115	0.00137175	0.364224	0.00788382	0.188581	0.000607376	0.0360901	0.393911	3.56939	0.274231	0.330838	0.126723	0.268208	0.01147087	16.44
10980	-3744.309	-3730.063	-14.24622	0.3049919	0.2286056	0.2613146	0.02169786	0.0091764	0.537215	0.0197883	0.00163601	0.425102	0.00708281	0.003504654	0.00125993	0.0517355	0.454146	3.49286	0.288485	0.292955	0.144164	0.274395	0.02520252	0.1390597
10990	-3745.919	-3726.618	-19.3007	0.2930535	0.20562	0.2201078	-0.3132426	0.00779175	0.533809	0.0196629	0.0056333	0.422407	0.0106966	0.4769426	0.000641519	0.0370793	0.398166	3.56411	0.278822	0.318881	0.129931	0.272365	0.1637	2.913517
11000	-3742.438	-3726.946	-15.49224	0.2581404	0.2666191	0.2792602	-0.04552742	0.0129863	0.508068	0.0136988	0.00536165	0.453741	0.00614506	0.1015534	0.00297841	0.0789275	0.535248	3.38285	0.270984	0.304198	0.136231	0.288587	0.05602595	1.812613
11010	-3740.782	-3725.626	-15.15587	0.2485658	0.2038388	0.2681023	-0.05298895	0.0140577	0.549986	0.014829	0.011496	0.39572	0.0139117	0.09306847	0.00060496	0.0360191	0.393602	3.56977	0.28179	0.30769	0.135593	0.274928	0.04007952	2.322095
11020	-3746.415	-3730.865	-15.54998	0.3076134	0.2077139	0.3079394	0.02144245	0.00873806	0.511977	0.0126258	0.0059395	0.447769	0.0129503	0.05272395	0.000686447	0.0383408	0.403489	3.55748	0.291966	0.331799	0.115602	0.260633	0.07416641	0.7108872
11030	-3741.069	-3725.184	-15.88462	0.2769475	0.2210902	0.2562898	-0.07837646	0.00664164	0.413236	0.00946783	0.0073762	0.555758	0.0075207	0.1517566	0.00102619	0.0467592	0.436436	3.51578	0.308069	0.293226	0.134247	0.264458	0.07338014	2.068088
11040	-3761.243	-3744.187	-17.05649	0.2708529	0.2170486	0.2464655	0.2377848	0.0105473	0.656241	0.0106863	0.0150006	0.291735	0.01579	0.07298022	0.000913569	0.0441532	0.426674	3.52826	0.286154	0.281097	0.133461	0.299289	0.3107651	0.2348405
11050	-3746.146	-3731.353	-14.79387	0.3105835	0.2177438	0.2090482	-0.06790562	0.00558999	0.596811	0.0081003	0.0142894	0.360849	0.01436	0.1076205	0.000932308	0.0445978	0.428365	3.52611	0.281333	0.307294	0.117356	0.294016	0.03971492	2.709826
11060	-3740.338	-3725.862	-14.4761	0.3237524	0.2051745	0.2047734	-0.1105244	0.00599199	0.481907	0.0141082	0.00677142	0.484514	0.00670721	0.114437	0.000632233	0.036813	0.397027	3.56553	0.306479	0.300591	0.129745	0.263185	0.003912583	29.24844
11070	-3746.084	-3730.661	-15.42355	0.2812177	0.2032935	0.2777432	-0.008445195	0.00659375	0.388567	0.020795	0.00965974	0.563589	0.0107954	0.07778145	0.000594066	0.0356969	0.392199	3.57151	0.30608	0.307836	0.138293	0.247791	0.06933625	1.121801
11080	-3738.914	-3723.558	-15.35656	0.2229016	0.1767387	0.3310457	0.03222852	0.00688959	0.53344	0.0123373	0.00289912	0.434188	0.0102455	0.02393348	0.000214021	0.0215249	0.320297	3.65796	0.284254	0.322387	0.113049	0.28031	0.056162	0.4261508
11090	-3740.727	-3723.96	-16.76702	0.2496973	0.1961007	0.2811169	0.004019997	0.00798888	0.505002	0.0114465	0.00431367	0.461743	0.00950573	0.148947	0.00046305	0.0315567	0.373405	3.59458	0.336328	0.284989	0.123766	0.254917	0.152967	0.9737198
11100	-3737.892	-3723.358	-14.53422	0.2496973	0.2098266	0.276141	0.02229115	0.0148765	0.530157	0.0145049	0.000403117	0.429181	0.0108776	0.01250997	0.000733959	0.0396298	0.408814	3.55082	0.291271	0.292878	0.144369	0.271482	0.03480112	0.3594703
11110	-3743.82	-3724.907	-18.91244	0.2508239	0.1883653	0.3158158	-0.01042982	0.0155954	0.530294	0.0170917	0.00257206	0.421897	0.0125494	0.2659196	0.000346745	0.0273446	0.352617	3.61969	0.31244	0.282285	0.140785	0.264491	0.2554898	1.040823
11120	-3738	-3720.803	-17.19746	0.2167984	0.2033571	0.3248014	-0.1906443	0.0158499	0.545846	0.0038861	0.00161616	0.410087	0.0227151	0.2507573	0.00059533	0.0357344	0.392363	3.57131	0.297612	0.31109	0.124062	0.267237	0.06011302	4.171431
11130	-3734.736	-3719.625	-15.11047	0.2165358	0.2040198	0.3292443	0.04079961	0.0159296	0.551959	0.00389722	0.00272007	0.412148	0.0133453	0.006305386	0.000608607	0.0361263	0.394068	3.5692	0.30248	0.282742	0.135002	0.279776	0.047105	0.1338581
11140	-3744.388	-3726.224	-18.16398	0.2417342	0.1776406	0.3089519	0.2504613	0.0158851	0.556258	0.00192087	0.00628697	0.415358	0.00429097	0.09015841	0.000222688	0.0219532	0.322848	3.65498	0.280506	0.299879	0.122223	0.297392	0.3406197	0.2646893
11150	-3734.625	-3720.051	-14.57366	0.2550747	0.1849208	0.3025802	-0.01271956	0.0145053	0.554391	0.0062337	0.00329323	0.413964	0.00761246	0.01580098	0.00030247	0.0255543	0.343173	3.63097	0.289291	0.303095	0.127143	0.280472	0.003081423	5.12782
11160	-3738.005	-3720.221	-17.78443	0.2086284	0.1760319	0.3062166	0.3054426	0.0139738	0.561942	0.0131606	0.00317257	0.398797	0.00895458	0.05411974	0.000207407	0.0211922	0.318292	3.66031	0.300905	0.29883	0.132288	0.267977	0.3595624	0.1505156
11170	-3739.141	-3723.255	-15.88579	0.2306371	0.1845513	0.3570762	-0.03884658	0.0131078	0.527114	0.00283822	0.00395955	0.448544	0.00443596	0.07694287	0.000297978	0.0253654	0.342153	3.63218	0.295996	0.317095	0.144041	0.242869	0.03809629	2.019695
11180	-3734.997	-3719.529	-15.46841	0.2301298	0.1731877	0.3057252	-0.02583613	0.0134002	0.521763	0.00511855	0.00342551	0.443991	0.0123016	0.07541916	0.000182319	0.0198783	0.310183	3.66976	0.313012	0.283807	0.144489	0.258692	0.04958302	1.521068
11190	-3735.732	-3720.161	-15.57136	0.2241011	0.1948254	0.3005355	-0.0763118	0.0160356	0.544567	0.00392209	0.00413781	0.416404	0.0149331	0.112193	0.000442187	0.0308446	0.370018	3.5987	0.292213	0.284124	0.146329	0.277334	0.03588124	3.126788
11200	-3737.1	-3721.225	-15.87556	0.2366339	0.1850092	0.2742459	0.05410099	0.0155915	0.557427	0.00759061	0.00578778	0.404871	0.00873182	0.07966527	0.000303551	0.0255995	0.343417	3.63068	0.29772	0.311215	0.13816	0.252904	0.1337663	0.5955558
11210	-3734.117	-3719.139	-14.97747	0.2240687	0.1771256	0.3129973	0.05484498	0.0146657	0.522423	0.00757109	0.00391754	0.447557	0.00386582	0.001114795	0.000217708	0.0217082	0.321392	3.65668	0.311539	0.294347	0.132167	0.261947	0.05595977	0.01992136
11220	-3737.948	-3721.58	-16.36854	0.2370927	0.1935659	0.2969717	0.1086933	0.0168428	0.500677	0.00834208	0.0031677	0.46608	0.00488976	0.06773489	0.000422254	0.0301481	0.366658	3.60277	0.306269	0.303399	0.131025	0.259307	0.1764282	0.3839232
11230	-3735.78	-3719.401	-16.37929	0.2233545	0.1856177	0.2922935	-0.04987559	0.0157611	0.507058	0.00780632	0.00208673	0.463442	0.00384518	0.1514065	0.000311074	0.0259121	0.345093	3.62868	0.314721	0.280164	0.142276	0.262839	0.1015309	1.491236
11240	-3742.309	-3726.542	-15.76664	0.2363242	0.1985156	0.2921453	-0.1650147	0.00907246	0.549101	0.0128886	0.000980249	0.420472	0.00748598	0.1737233	0.000504469	0.0329235	0.379773	3.5868	0.289948	0.344294	0.118323	0.247435	0.008708539	19.94861
11250	-3738.009	-3722.966	-15.04362	0.2063705	0.1872256	0.3605505	0.005207004	0.00839186	0.507908	0.0119217	0.00676607	0.460669	0.00434267	0.000348613	0.000331605	0.0267462	0.349505	3.62342	0.293099	0.297218	0.142891	0.266791	0.005555617	0.06274964
11260	-3737.633	-3720.553	-17.0792	0.2289044	0.1993175	0.3077181	0.168417	0.00776824	0.506887	0.0085248	0.0163582	0.459743	0.00071915	0.07425205	0.000518787	0.0333827	0.381874	3.58422	0.307564	0.294271	0.138188	0.259977	0.2426691	0.3059806
11270	-3736.244	-3719.792	-16.45145	0.2334415	0.1865469	0.3236343	0.1554311	0.0107786	0.560384	0.0117077	0.00723167	0.404398	0.00550052	0.03372265	0.000322822	0.0263927	0.347646	3.62564	0.280796	0.314205	0.13907	0.265929	0.1891537	0.1782817
11280	-3738.733	-3723.193	-15.53963	0.2233927	0.1863133	0.3044503	0.01678328	0.0105966	0.550925	0.0161238	0.0071096	0.399318	0.0159267	0.06064601	0.000319838	0.0262715	0.347005	3.6264	0.282553	0.307492	0.125489	0.284466	0.07742929	0.7832438
11290	-3745.498	-3724.736	-20.76197	0.2148221	0.1803642	0.3128669	-0.3197563	0.00821948	0.550958	0.0135753	0.00430276	0.399342	0.0236018	0.5365549	0.000250443	0.0232707	0.330509	3.64597	0.298425	0.292613	0.130756	0.278206	0.2167986	2.4749
11300	-3741.243	-3726.319	-14.92432	0.2208524	0.1584996	0.2990927	0.05858267	0.00697504	0.557348	0.0137328	0.00350749	0.394561	0.0238755	0.00430965	8.70178e-05	0.013764	0.267288	3.71886	0.309558	0.294733	0.120768	0.274941	0.06289232	0.06852427
11310	-3734.591	-3717.275	-17.31629	0.2203138	0.2009697	0.3278851	0.1142472	0.0107884	0.516785	0.00917283	0.00405	0.45281	0.00639381	0.1042716	0.000549193	0.0343367	0.386184	3.57893	0.2889	0.308755	0.124928	0.277417	0.2185189	0.4771745
11320	-3737.908	-3721.604	-16.3036	0.2045027	0.1842802	0.3067858	0.202748	0.00489189	0.534024	0.00947882	0.00905049	0.429854	0.0127007	0.0138053	0.000294715	0.0252273	0.341404	3.63307	0.313247	0.287816	0.126183	0.272753	0.2165533	0.06375012
11330	-3737.568	-3723.718	-13.85034	0.2997316	0.2012338	0.2319112	0.01456689	0.0140518	0.580358	0.00893312	0.00798357	0.376704	0.0119695	0.0009519878	0.000554169	0.0344903	0.38687	3.57809	0.275536	0.295824	0.143821	0.284818	0.01551887	0.06134387
11340	-3738.017	-3722.966	-15.05076	0.2623506	0.2029873	0.2648954	-0.08928219	0.0134373	0.605325	0.00854245	0.00363554	0.36023	0.00882951	0.1043645	0.000588012	0.0355165	0.39141	3.57249	0.294073	0.296624	0.123838	0.285465	0.01508232	6.91966
11350	-3745.666	-3729.109	-16.55685	0.2929879	0.1996109	0.2766005	-0.04711214	0.0173602	0.602374	0.0124417	0.00358802	0.355522	0.00871411	0.1634725	0.000524098	0.0335513	0.382642	3.58328	0.274203	0.328528	0.113166	0.284102	0.1163603	1.404881
11360	-3743.761	-3729.748	-14.01337	0.2904725	0.2061047	0.2146401	0.0155025	0.00818612	0.611959	0.0113923	0.00202126	0.361179	0.00526293	0.02003462	0.000651731	0.0373699	0.399402	3.56258	0.328293	0.273071	0.138412	0.260224	0.03553712	0.5637659
11370	-3744.47	-3728.231	-16.23973	0.2767901	0.2204596	0.273269	0.1643035	0.00743102	0.627324	0.00632506	0.000932809	0.343869	0.0141184	0.04089561	0.00100803	0.0463492	0.434923	3.51772	0.283011	0.311501	0.134703	0.270785	0.2051991	0.1992972
11380	-3750.127	-3726.61	-23.51738	0.2674975	0.2120216	0.2472547	0.08458842	0.015691	0.556916	0.00140581	0.000233054	0.39648	0.0292741	0.5025761	0.000785695	0.0409859	0.414299	3.54393	0.295287	0.310414	0.136509	0.25779	0.5871645	0.8559374
11390	-3741.505	-3724.568	-16.93753	0.2451614	0.1609239	0.2951222	0.1022044	0.0160748	0.57054	0.000814628	0.000827553	0.393979	0.0177638	0.1022514	9.92378e-05	0.0146934	0.274474	3.71073	0.295107	0.30206	0.12295	0.279883	0.2044558	0.5001149
11400	-3742.471	-3727.424	-15.04694	0.2466624	0.1797108	0.2767051	0.06734242	0.012903	0.597088	0.000852533	0.00086606	0.367731	0.0205595	0.02114763	0.000243563	0.0229513	0.328677	3.64813	0.291498	0.316715	0.13035	0.261437	0.08849005	0.2389832
11410	-3749.99	-3731.061	-18.92866	0.253652	0.1931111	0.3224496	-0.5038521	0.0154155	0.517568	0.00213404	0.000816565	0.439334	0.0247318	0.5082664	0.000415216	0.0298982	0.36544	3.60425	0.293419	0.331883	0.119416	0.255283	0.004414266	115.1418
11420	-3746.209	-3729.212	-16.99709	0.2711966	0.2497627	0.2430315	0.1658257	0.0146641	0.532937	0.00148593	0.0012939	0.417921	0.031698	0.1008292	0.00210072	0.0665187	0.500985	3.4304	0.300928	0.303968	0.125997	0.269107	0.2666549	0.3781262
11430	-3741.561	-3726.717	-14.84353	0.2636618	0.1836659	0.3020669	-0.005503583	0.0161697	0.53253	0.0014848	0.00140449	0.417602	0.0308084	0.02848208	0.000287418	0.0249156	0.339705	3.63509	0.32058	0.289534	0.128211	0.261674	0.0229785	1.23951
11440	-3749.128	-3732.915	-16.21244	0.2262354	0.2059211	0.2683122	0.1334274	0.0140682	0.528942	0.0166945	0.00391033	0.406904	0.0294819	0.06594461	0.000647849	0.0372597	0.398934	3.56316	0.315687	0.299032	0.13756	0.24772	0.1993721	0.3307616
11450	-3747.142	-3729.717	-17.42496	0.2208133	0.1628575	0.3350164	-0.2483809	0.0106062	0.538355	0.0147465	0.00657901	0.403672	0.0260417	0.2912808	0.000109894	0.0154577	0.280178	3.70425	0.293422	0.336524	0.118949	0.251105	0.04289988	6.789781
11460	-3739.405	-3722.717	-16.68846	0.2193811	0.1928909	0.348835	-0.1067047	0.017266	0.50797	0.0101847	0.00239078	0.450737	0.0114516	0.1648758	0.00041184	0.0297775	0.36485	3.60496	0.298246	0.314681	0.140885	0.246189	0.05817106	2.834326
